"traveler:DEFAULT","Where is my passport? ; My passport? ; Passport? ; What is this slip? Where is passport?","¿Dónde está mi pasaporte? ; ¿Y mi pasaporte? ; ¿Me devuelve el pasaporte? ; ¿Qué es esta hoja? Quiero mi pasaporte."
"traveler:DEFAULT","@It is being confiscated.","@Le ha sido confiscado."
"traveler:DEFAULT","How will I travel? ; What should I do? ; Why? ; You cannot do this.","¿Y cómo podré viajar? ; ¿Y ahora qué hago? ; ¿Por qué? ; No puede hacerme esto."
"traveler:DEFAULT","@Contact number on slip.","@Llame al número de la hoja."
"traveler:EZIC_INTRO","The Order awaits.","La Orden aguarda."
"traveler:EZIC_CORMAN","Very good.","Muy bien."
"traveler:EZIC_CORMAN","Read quickly.","Lea rápido."
"traveler:EZIC_CORMAN","Do not lose this.","No pierda esto."
"traveler:EZIC_CORMAN","You have something of mine.","Tiene algo que me pertenece."
"traveler:EZIC_CORMAN","My name is Corman Drex.","Me llamo Corman Drex."
"traveler:EZIC_CORMAN","Read the note then return it to me.","Lea la nota y devuélvamela."
"traveler:EZIC_HANDLER_PRE0","Our agents are ready.","Nuestros agentes están listos."
"traveler:EZIC_HANDLER_PRE0","Starting tomorrow.","Mañana empieza todo."
"traveler:EZIC_HANDLER_PRE0","Let them pass.","Déjeles pasar."
"traveler:EZIC_AGENT0","The Order rises.","La Orden se alza."
"traveler:EZIC_AGENT0","The Order knows.","La Orden observa."
"traveler:EZIC_AGENT1","For Arstotzka and the Order.","Por Arstotzka y por la Orden."
"traveler:EZIC_HANDLER_POST1","Give me the coded documents.","Entrégueme los documentos en clave."
"traveler:EZIC_HANDLER_POST1","Both.","Ambos."
"traveler:EZIC_HANDLER_EXT","Today.","Hoy."
"traveler:EZIC_AGENT_EXT","For Arstotzka and the Order.","Por Arstotzka y por la Orden."
"traveler:EZIC_AGENT_EXT","The others do not agree, but I believe the man in red is not a threat.","Los demás no me creen, pero el hombre del traje rojo no es una amenaza."
"traveler:EZIC_AGENT_EXT","@What?","@¿Qué?"
"traveler:EZIC_AGENT_EXT","Nevermind.","¿Da igual?"
"traveler:EZIC_HANDLER_SNIPE","Shoot to kill.","Dispare a matar."
"traveler:EZIC_DIPLO","I require my passport.","Necesito mi pasaporte."
"traveler:EZIC_DIPLO","@It has been confiscated.","@Ha sido confiscado."
"traveler:EZIC_DIPLO","I am Kolechian diplomat here on government request.","Soy un diplomático kolechio en misión gubernamental."
"traveler:EZIC_DIPLO","Return passport at once.","Devuélvame el pasaporte inmediatamente."
"traveler:EZIC_DIPLO","@Call number on slip to recover.","@Llame al número de la nota para recuperarlo."
"traveler:EZIC_DIPLO","Barbarian.","¡Bárbaro!"
"traveler:EZIC_DIPLO","You cannot do this.","No puede hacerme esto."
"traveler:EZIC_DIPLO_FOLLOW","I saw him enter.","Le he visto entrar."
"traveler:EZIC_DIPLO_FOLLOW","Give his passport to me.","Deme su pasaporte."
"traveler:EZIC_DIPLO_FOLLOW","Ah good.","Bien."
"traveler:EZIC_DIPLO_FOLLOW","I look much the same as him.","Me parezco mucho a él."
"traveler:EZIC_DIPLO_FOLLOW","Just need to shave my mustache.","Con que me afeite el bigote, suficiente."
"traveler:EZIC_DIPLO_FOLLOW","But we all must make sacrifices.","Todos debemos hacer algún sacrificio."
"traveler:EZIC_DIPLO_FOLLOW","Appove the visa.","Apruebe mi visado."
"traveler:EZIC_DIPLO_FOLLOW","For Arstotzka and the Order.","Por Arstotzka y por la Orden."
"traveler:EZIC_DIPLO_FOLLOW","This is not what was agreed on.","Esto no es en lo que habíamos quedado."
"traveler:EZIC_DIPLO_FOLLOW","I am sent to collect diplomat's passport.","Me envían a recoger el pasaporte del diplomático."
"traveler:EZIC_DIPLO_FOLLOW","@I do not have it.","@No lo tengo."
"traveler:SECRET_POLICE_INTRO","Good morning, inspector.","Buenos días, inspector."
"traveler:SECRET_POLICE_INTRO","You are healthy today yes?","¿Qué tal se encuentra esta mañana? Espero que bien."
"traveler:SECRET_POLICE_INTRO","I have just few questions for you.","Tan solo quiero hacerle unas preguntas."
"traveler:SECRET_POLICE_INTRO","There was problem at Metro last night.","Anoche hubo un incidente en el metro."
"traveler:SECRET_POLICE_INTRO","Maybe you read about it in paper.","Puede que haya leído algo en el periódico."
"traveler:SECRET_POLICE_INTRO","Is very big news.","Está en primera plana."
"traveler:SECRET_POLICE_INTRO","We think it is not accident.","Creemos que no fue un accidente."
"traveler:SECRET_POLICE_INTRO","We think it is caused by suspicious group.","Sí, inspector: creemos que fue obra de un grupo clandestino."
"traveler:SECRET_POLICE_INTRO","We think some members pass through this checkpoint.","Creemos que algunos de sus miembros entraron por esta aduana."
"traveler:SECRET_POLICE_INTRO","So we come talk to you.","Así que hemos creido pertinente charlar con usted."
"traveler:SECRET_POLICE_INTRO","Have you seen anything like this?","¿Alguna vez ha visto algo parecido a esto?"
"traveler:SECRET_POLICE_INTRO","Is some kind of symbol for group.","Parece ser el símbolo del grupo."
"traveler:SECRET_POLICE_INTRO","If you have any information, you give to us yes?","Si tiene información sobre el tema, nos avisará, ¿verdad?"
"traveler:SECRET_POLICE_INTRO","Yes?","¿Verdad?"
"traveler:SECRET_POLICE_INTRO","@Yes.","@Sí."
"traveler:SECRET_POLICE_INTRO","Very good.","Muy bien."
"traveler:SECRET_POLICE_INTRO","Please return my badge and paper.","Sea tan amable de devolverme la placa y el papelito."
"traveler:SECRET_POLICE_INTRO","We think suspicious group attempts to stir trouble.","Creemos que un grupo clandestino intenta causar problemas."
"traveler:SECRET_POLICE_INTRO","We think some members enter this checkpoint.","Puede que algunos de sus miembros hayan entrado por esta aduana."
"traveler:SECRET_POLICE_INTRO","What is this?","¿Qué es esto?"
"traveler:SECRET_POLICE_INTRO","Interesting.","Interesante."
"traveler:SECRET_POLICE_INTRO","Yes, very interesting.","Sí, realmente interesante."
"traveler:SECRET_POLICE_INTRO","I think it is best if you come with me.","Lo mejor será que me acompañe."
"traveler:SECRET_POLICE_INTRO","This group is very dangerous.","Es un grupo muy peligroso."
"traveler:SECRET_POLICE_INTRO","If you see any curious thing, report immediately.","Si ve cualquier cosa rara, informe de inmediato."
"traveler:SECRET_POLICE_CAUGHT","Hello inspector.","Hola, inspector."
"traveler:SECRET_POLICE_CAUGHT","There is small discrepancy with your finances.","Hay una pequeña irregularidad en sus finanzas."
"traveler:SECRET_POLICE_CAUGHT","The Ministry of Income was thoughtful enough to notify us.","El Ministerio de Hacienda ha sido muy amable al informarnos."
"traveler:SECRET_POLICE_CAUGHT","It is best if you come with me.","Será mejor que me acompañe."
"traveler:SECRET_POLICE_FINAL","Inspector.","¡Inspector!"
"traveler:SECRET_POLICE_FINAL","It has been some time.","Cuánto tiempo, ¿verdad?"
"traveler:SECRET_POLICE_FINAL","Read your bulletin carefully today.","Lea el boletín de hoy con especial atención."
"traveler:SECRET_POLICE_FINAL","We will be speaking with many workers.","Hablaremos con muchos trabajadores."
"traveler:SECRET_POLICE_FINAL","Your audit comes soon.","Falta poco para su sesión de control."
"traveler:SECRET_POLICE_FINAL","I will personally conduct it.","Yo mismo me encargaré de ella."
"traveler:SECRET_POLICE_FINAL","There is nothing to fear.","No tiene nada que temer."
"traveler:SECRET_POLICE_FINAL","Work hard.","Trabaje duro."
"traveler:JORJI_BASE","All right! You the best!","¡Vale! ¡Eres el mejor!"
"traveler:JORJI_BASE","Arstotzka the best!","¡Arstotzka es la mejor!"
"traveler:JORJI_BASE","Here, take this!","¡Hala, toma esto!"
"traveler:JORJI0","Ok! Here we go!","¡Hala, vamos allá!"
"traveler:JORJI0","Glory to Arstotzka!","¡Gloria a Arstotzka!"
"traveler:JORJI0","The greatest country!","¡El país más grande que hay!"
"traveler:JORJI0","@Where is your passport?","@¿Dónde está su pasaporte?"
"traveler:JORJI0","Passport!","¡Pasaporte! ¡Ja!"
"traveler:JORJI0","Arstotzka so great, passport not required.","Arstotzka es grande, no hace falta pasaporte."
"traveler:JORJI0","Right?","¿A que no?"
"traveler:JORJI0","@A passport is required.","@Necesita pasaporte."
"traveler:JORJI0","Ok, ok. I hear you.","Vale, vale, entendido."
"traveler:JORJI0","I come back again.","Volveré."
"traveler:JORJI1","Ok! Hello again!","¡Hola otra vez!"
"traveler:JORJI1","Now I have passport!","¡Ya tengo pasaporte!"
"traveler:JORJI1","Arstotzka still best country for sure!","Arstotzka es el mejor país que hay, ¿eh?"
"traveler:JORJI1","@This passport is crude fake.","@Este pasaporte es una pésima falsificación."
"traveler:JORJI1","Hey now! Is not true!","¡Qué va! ¡Es buenísimo!"
"traveler:JORJI1","Is pre-approved!","¡Preaprobado y todo!"
"traveler:JORJI1","@ Cobrastan is not a real country.","@Cobrastán no es un país real."
"traveler:JORJI1","Ok, ok.","Vale, vale."
"traveler:JORJI1","You no like passport, I understand.","Este pasaporte no te gusta, entendido."
"traveler:JORJI1","I come back again with better one.","Mañana vendré con uno mejor."
"traveler:JORJI2","Old friend hello!","¡Hola, viejo amigo!"
"traveler:JORJI2","I am back again!","¡Aquí estoy otra vez!"
"traveler:JORJI2","This time everything set.","Hoy lo traigo todo bien."
"traveler:JORJI2","@You are missing an entry permit.","@Le falta el permiso de entrada."
"traveler:JORJI2","Oh man you funny guy!","¡Pero mira que eres cachondo!"
"traveler:JORJI2","@An entry permit is required.","@No puede entrar sin un permiso de entrada."
"traveler:JORJI2","Wow, you run very strict border here.","Jo, llevas la aduana con mano dura, ¿eh?"
"traveler:JORJI2","That is good. Do job right.","Así me gusta. Las cosas hay que hacerlas bien."
"traveler:JORJI2","I look for entry thing and come back.","Encuentro la entrada esa y vuelvo."
"traveler:JORJI3","Hey it is me!","¡Hola! ¡Soy yo!"
"traveler:JORJI3","Are you happy to see?","¿A que te alegras de verme?"
"traveler:JORJI3","I have everything you ask for now.","Ya tengo todo lo que me has pedido."
"traveler:JORJI3","@Tickets are no longer accepted.","@Los tiques han dejado de ser válidos."
"traveler:JORJI3","Hey no!","Pero... ¡no!"
"traveler:JORJI3","Guy sold me ticket. Say is good!","¡El tipo que me lo ha vendido ha dicho que era bueno!"
"traveler:JORJI3","You check again maybe.","Compruébalo otra vez, venga."
"traveler:JORJI3","@Do not come back again.","@No vuelva."
"traveler:JORJI3","Haha!","¡Ja, ja!"
"traveler:JORJI3","You nice guy but I have business in Arstotzka.","Me caes bien, pero tengo cosas que hacer en Arstotzka."
"traveler:JORJI3","I get right papers and come see you.","Consigo los papeles buenos y vuelvo."
"traveler:JORJI4","Hello my guy!","¡Hola, amigo!"
"traveler:JORJI4","Ok. Today is day!","¡Hoy sí que sí!"
"traveler:JORJI4","Look at all good papers.","Mira qué papeles más buenos."
"traveler:JORJI4","Was not easy.","Y no ha sido fácil."
"traveler:JORJI4","Or cheap! Haha!","¡Ni barato! ¡Ja, ja!"
"traveler:JORJI4","@I told you not to come back.","@Le dije que no volviese."
"traveler:JORJI4","This is crap.","Vaya mierda."
"traveler:JORJI4","You know what? Forget it.","¿Sabes qué? Olvídalo."
"traveler:JORJI4","Arstotzka worst country.","Arstotzka es el peor país que hay."
"traveler:JORJI4","You worst person.","Y tú, la peor persona."
"traveler:JORJI4","Thank you so much!","¡Muchísimas gracias!"
"traveler:JORJI4","If I am honest to you, I was little nervous.","Si te soy sincero, estaba un poco nervioso."
"traveler:JORJI4","Even with right papers is hard to say.","Incluso teniendo papeles buenos, nunca se sabe."
"traveler:JORJI4","Ok bye!","¡Hala, adiós!"
"traveler:JORJI_SMUGGLE0","Again I am here!","¡Aquí estoy otra vez!"
"traveler:JORJI_SMUGGLE0","Everything all set up now.","Ya lo tengo todo listo."
"traveler:JORJI_SMUGGLE0","I come through often to see you.","¡Anda que no he venido veces a verte!"
"traveler:JORJI_SMUGGLE0","We become good friends!","¡Nos hemos hecho buenos amigos!"
"traveler:JORJI_SMUGGLE0","@Your weight is different.","@Su peso no coincide."
"traveler:JORJI_SMUGGLE0","Is sad story.","Es una triste historia."
"traveler:JORJI_SMUGGLE0","My wife very bad cook.","Mi señora cocina de pena."
"traveler:JORJI_SMUGGLE0","But if I do not eat, she get angry.","Pero si no como, se cabrea."
"traveler:JORJI_SMUGGLE0","Uh oh, maybe you not like this!","¡Ay, puede que esto no te guste!"
"traveler:JORJI_SMUGGLE0","@What is this?","@¿Qué es eso?"
"traveler:JORJI_SMUGGLE0","Is drugs!","¡Es droga!"
"traveler:JORJI_SMUGGLE0","I have little side business here.","Llevo un pequeño negociete."
"traveler:JORJI_SMUGGLE0","You let me through and I give you something something.","Déjame pasar y te daré una cosa."
"traveler:JORJI_SMUGGLE0","@Something what?","@¿Qué cosa?"
"traveler:JORJI_SMUGGLE0","Ten credits.","Diez créditos."
"traveler:JORJI_SMUGGLE0","I give you ten credits for just little stamp.","Te daré diez créditos por un simple sello."
"traveler:JORJI_SMUGGLE0","@Wait here Jorji.","@Espere aquí, Jorji."
"traveler:JORJI_SMUGGLE0","Is ok, I understand.","No, si lo entiendo."
"traveler:JORJI_SMUGGLE0","Drugs are bad. Not good for kids.","Las drogas no están bien. Son malas para los niños."
"traveler:JORJI_SMUGGLE0","You do great work here still.","Haces un gran trabajo aquí."
"traveler:JORJI_SMUGGLE0","Ok!","¡Hala pues!"
"traveler:JORJI_SMUGGLE0","We go full speed!","¡Vamos que nos vamos!"
"traveler:JORJI_SMUGGLE0","Hey what is problem?","¿Pero cuál es el problema?"
"traveler:JORJI_SMUGGLE0","@I do not trust you.","@No confío en usted."
"traveler:JORJI_SMUGGLE0","Ok, ok.","Vale, entendido."
"traveler:JORJI_SMUGGLE0","You good guy so I win trust next time.","Eres un buen tipo. Ya me ganaré tu confianza."
"traveler:JORJI_SMUGGLE1","Ok, I am back!","¡Hola! ¡Ya he vuelto!"
"traveler:JORJI_SMUGGLE1","Same procedure!","Igual que siempre, ¿eh?"
"traveler:JORJI_SMUGGLE1","They told me this hard business.","Me han dicho que la cosa está chunga."
"traveler:JORJI_SMUGGLE1","So far everything smooth like ice!","¡Por ahora todo va como una seda!"
"traveler:JORJI_SMUGGLE1","Thanks to you!","¡Gracias a ti!"
"traveler:JORJI_SMUGGLE1","Buy something happy for wife.","Cómprale algo bonito a tu mujer."
"traveler:JORJI_SMUGGLE1","Phew!","¡Fiu!"
"traveler:JORJI_SMUGGLE1","Was tough one. Lucky for me, guard was easy.","Ha faltado poco. Por suerte, el guarda se ha dejado convencer."
"traveler:JORJI_SMUGGLE1","He asks for big money but is reasonable man.","Pide mucha pasta pero es un tipo sensato."
"traveler:JORJI_SMUGGLE1","Oh man, again!","¡Pero tío! ¡Otra vez!"
"traveler:JORJI_SMUGGLE1","That guard have another good day.","¡Otro buen día para el guarda!"
"traveler:JORJI_SMUGGLE1","Not sure I keep this up with no sales!","¡No sé si podré seguir así si no empiezo a vender!"
"traveler:JORJI_SMUGGLE1","Ok, we try again!","¡Hala, vuelvo a intentarlo!"
"traveler:JORJI_SMUGGLE1","Sorry to bother you, but this my only job.","Siento molestarte, pero es mi único trabajo."
"traveler:JORJI_SMUGGLE1","@Wait here, Jorji.","@Espere aquí, Jorji."
"traveler:JORJI_SMUGGLE1","Is ok, I understand.","No, si lo entiendo."
"traveler:JORJI_SMUGGLE1","Drugs are bad. Not good for kids.","Las drogas no están bien. Son malas para los niños."
"traveler:JORJI_SMUGGLE1","You do great work here still.","Haces un gran trabajo aquí."
"traveler:JORJI_SMUGGLE1","@I see a difference here.","@Observo una discrepancia."
"traveler:JORJI_SMUGGLE1","Is real mystery for sure.","De verdad que es todo un misterio."
"traveler:JORJI_SMUGGLE1","Maybe things get too sexy in here.","Esto empieza a ponerse sexy."
"traveler:JORJI_SMUGGLE1","@Drugs?","@¿Droga?"
"traveler:JORJI_SMUGGLE1","Looks like good stuff right?","Y de la buena, ¿a que sí?"
"traveler:JORJI_SMUGGLE1","Wait! I give you 10 credits for ok stamp!","¡Espera! Te daré 10 créditos por un simple sello."
"traveler:JORJI_SMUGGLE1","Think about family!","¡Piensa en tu familia!"
"traveler:JORJI_SMUGGLE1","They can buy many happy things with these credits.","Podrías comprarles muchas cosas ricas con esa pasta."
"traveler:JORJI_SMUGGLE1","Just for little harmless drugs!","¡A cambio de unas drogas de nada!"
"traveler:JORJI_SMUGGLE1","This much better, see?","¿Ves como así es mucho mejor?"
"traveler:JORJI_SMUGGLE1","Wow, you really stand-up guy.","¡Jo, me encanta tu firmeza!"
"traveler:JORJI_SMUGGLE1","Maybe is not so good for me when I think about.","Aunque ahora que pienso, no es que me vaya del todo bien."
"traveler:JORJI_CRIMINAL","Is good to see you again!","¡Me alegro de volver a verte!"
"traveler:JORJI_CRIMINAL","Today I come just for short visit.","Hoy vengo a hacerte una visita rápida."
"traveler:JORJI_CRIMINAL","Everything is definitely ok with me.","No tengo absolutamente nada que esconder."
"traveler:JORJI_CRIMINAL","For sure I am not in criminal bulletin or anything!","¡Dime que no salgo en el boletín ese de criminales!"
"traveler:JORJI_CRIMINAL","@Your face is in wanted bulletin.","@Según el boletín está en busca y captura."
"traveler:JORJI_CRIMINAL","What! I pay police like crazy!","¿Cómo? ¡Con lo que he untado a la pasma!"
"traveler:JORJI_CRIMINAL","They promise no bulletin. All clear they say.","Dijeron que nada de boletín. Que no habría problema."
"traveler:JORJI_CRIMINAL","I think twice about trusting friendly people.","¡Es que no sé por qué sigo confiando en la gente!"
"traveler:JORJI_CRIMINAL","Hey I really like you.","Tú me caes muy bien."
"traveler:JORJI_CRIMINAL","I know is risky to help me like this.","Sé lo mucho que te arriesgas ayudándome."
"traveler:JORJI_CRIMINAL","I try to make it up for you.","Intentaré compensarte."
"traveler:JORJI_CRIMINAL","Ah, is ok.","Ah, entendido."
"traveler:JORJI_CRIMINAL","At least you do not arrest me.","Por lo menos no intentas detenerme."
"traveler:JORJI_CRIMINAL","Thanks anyways.","Gracias de todas maneras."
"traveler:JORJI_CRIMINAL","@Sorry Jorji.","@Lo siento, Jorji."
"traveler:JORJI_CRIMINAL","Ah, is ok. Most police know me now.","Bah, no pasa nada. Ya me conoce casi toda la pasma."
"traveler:JORJI_CRIMINAL","I have little talk with them again.","Volveré a charlar un rato con ellos."
"traveler:JORJI_CRIMINAL","Anyway, you have tough job.","Tienes un trabajo muy duro."
"traveler:JORJI_CRIMINAL","I rather sell drugs!","¡Prefiero vender droga!"
"traveler:JORJI_PASSPORTS","I read newspaper.","He leído el periódico."
"traveler:JORJI_PASSPORTS","@Hello Jorji.","@Hola, Jorji."
"traveler:JORJI_PASSPORTS","Things getting little crazy in Arstotzka.","Parece que Arstotzka se está volviendo loca, ¿eh?"
"traveler:JORJI_PASSPORTS","Maybe you think about going away for a bit.","Puede que hasta hayas pensado en salir un rato, ¿eh?"
"traveler:JORJI_PASSPORTS","Obristan is good place.","Obristán no está nada mal."
"traveler:JORJI_PASSPORTS","Right next door up north.","Y está aquí, justo al norte."
"traveler:JORJI_PASSPORTS","@Our passports have been confiscated.","@Nuestros pasaportes han sido confiscados."
"traveler:JORJI_PASSPORTS","@We cannot leave.","@No podemos salir del país."
"traveler:JORJI_PASSPORTS","Hey that not good sign.","Eso no pinta nada bien."
"traveler:JORJI_PASSPORTS","Hold on.","Espera."
"traveler:JORJI_PASSPORTS","I know a guy.","Conozco a un tipo."
"traveler:JORJI_PASSPORTS","Just give him real passports to work with.","Solo tienes que darle un pasaporte de verdad."
"traveler:JORJI_PASSPORTS","He changes info to match for you.","Y cambia lo que sea para que parezca tuyo."
"traveler:JORJI_PASSPORTS","I learn that in hard way.","Yo tuve que aprenderlo por las malas."
"traveler:JORJI_PASSPORTS","Thanks again!","¡Gracias otra vez!"
"traveler:JORJI_PASSPORTS","Bah! Maybe you right.","¡Bah! Quizá tengas razón."
"traveler:JORJI_PASSPORTS","Better to take little break.","Será mejor que me tome un descanso."
"traveler:JORJI_PASSPORTS","Hey what the hell?","Oye, ¿sabes qué?"
"traveler:JORJI_PASSPORTS","You take my passport!","¡Quédate mi pasaporte!"
"traveler:JORJI_PASSPORTS","You can see it was expensive!","¡Como ves, es de los caros!"
"traveler:JORJI_PASSPORTS","@You said I need real Obristan passports.","@Has dicho que necesitaba pasaportes de Obristán legales."
"traveler:JORJI_PASSPORTS","Man. Fine.","Tío... Vale."
"traveler:JORJI_PASSPORTS","I get another but little unhappy about it.","Ya pillaré otro, pero no me gusta nada."
"traveler:JORJI_PASSPORTS","Memorize flyer and give back.","Memoriza el folleto y devuélvemelo."
"traveler:JORJI_PASSPORTS","Hey you know what.","Oye, ¿sabes qué?"
"traveler:JORJI_PASSPORTS","Take my passport.","¡Quédate mi pasaporte!"
"traveler:JORJI_PASSPORTS","I get another one no problem.","Yo ya me pillaré otro por ahí."
"traveler:JORJI_PASSPORTS","Now memorize flyer and give back if you finish reading.","Ahora memoriza el folleto y devuélvemelo cuando acabes."
"traveler:JORJI_PASSPORTS","Do not want to get in trouble!","¡No quiero que haya problemas!"
"traveler:JORJI_PASSPORTS","Obristan really great this time of year.","Obristán es precioso en esta época del año."
"traveler:JORJI_PASSPORTS","Lots of snow.","Hay nieve por todas partes."
"traveler:JORJI_PASSPORTS","Not sure where you get more passports for family.","No sé dónde podrás pillar pasaportes para tu familia."
"traveler:JORJI_PASSPORTS","But you smart guy.","Pero sabes darle al coco."
"traveler:JORJI_PASSPORTS","Probably figure it out!","¡Algo se te ocurrirá!"
"traveler:JORJI_PASSPORTS","Good luck.","Buena suerte."
"traveler:JORJI_GOODBYE","Ho boy! I make big score!","¡Eh, tío! ¡Me he forrado!"
"traveler:JORJI_GOODBYE","Huge! You have no idea!","¡Ni te imaginas cuánto!"
"traveler:JORJI_GOODBYE","Anyway. I just want to say thank you.","Así que he venido para darte las gracias."
"traveler:JORJI_GOODBYE","I wait in line just for that!","¡He hecho cola solo para eso!"
"traveler:JORJI_GOODBYE","Maybe I quit now.","Puede que hasta me retire."
"traveler:JORJI_GOODBYE","Haha!","¡Ja, ja!"
"traveler:BROTHEL0","Hello handsome.","Hola, guapo."
"traveler:BROTHEL0","You look bored.","Pareces aburrido."
"traveler:BROTHEL0","If you want good time, come see us.","Si quieres pasar un buen rato, ven a verme."
"traveler:BROTHEL0","I will be around couple months.","Estaré por aquí un par de meses."
"traveler:BROTHEL0","Don't forget to visit.","No dudes en venir a visitarme."
"traveler:BROTHEL1","Hey there.","Hola, ¿qué tal?"
"traveler:BROTHEL1","I can make you happy any time.","Puedo hacerte feliz cuando quieras."
"traveler:BROTHEL1","Come to Pink Vice. Ask for Ava.","Ven a La Casita Rosa. Pregunta por Ava."
"traveler:BROTHEL2","Oh. Here.","Perdone."
"traveler:BROTHEL2","Please help me.","Por favor, ayúdeme."
"traveler:BROTHEL3","Hello friend.","Hola, amigo."
"traveler:BROTHEL3","You come down, I give you good girl.","Venga a verme y le daré mi mejor chica."
"traveler:BROTHEL3","That little bitch.","¡Puta de mierda!"
"traveler:BROTHEL3","I break her in two.","Voy a reventarla."
"traveler:BROTHEL3","@You are Dari Ludum?","@¿Es usted Dari Ludum?"
"traveler:BROTHEL3","Of course, it says on passport.","Claro, eso dice el pasaporte."
"traveler:BROTHEL3","@One moment.","@Un momento."
"traveler:BROTHEL3","What is this shit?","¿Qué es esta mierda?"
"traveler:BROTHEL3","Give my papers back.","¡Devuélvame mis papeles!"
"traveler:KILLERATHLETE","@You are Vince Lestrade?","@¿Usted es Vince Lestrade?"
"traveler:KILLERATHLETE","Damn.","¡Mierda!"
"traveler:KILLERATHLETE","Look, I did not kill her. I was set up.","Oiga, yo no la maté. Me tendieron una trampa."
"traveler:KILLERATHLETE","Do not believe the Republian lies.","No se crea las mentiras de Republia."
"traveler:KILLERATHLETE","Let me through.","Déjeme pasar."
"traveler:KILLERATHLETE","Shit.","Mierda."
"traveler:HUSBAND_WIFE0","Today is beautiful day, my friend.","Hoy es un día maravilloso, amigo."
"traveler:HUSBAND_WIFE0","We finally become free from Antegrian tyranny!","¡Por fin me he liberado de la tiranía de Antegria!"
"traveler:HUSBAND_WIFE0","Thank you so much!","¡Muchísimas gracias!"
"traveler:HUSBAND_WIFE0","Please be kind to my wife, she is just after me.","Por favor, sea amable con mi mujer. Es justo la siguiente."
"traveler:HUSBAND_WIFE0","No! They will kill us!","¡No! ¡Nos matarán!"
"traveler:HUSBAND_WIFE0","Please, I beg you.","¡Por favor, se lo ruego!"
"traveler:HUSBAND_WIFE0","Let my wife pass. She is coming to you next.","Deje pasar a mi mujer. Viene justo detrás."
"traveler:HUSBAND_WIFE1","Did you see my husband?","El caballero que ha pasado antes era mi marido."
"traveler:HUSBAND_WIFE1","He made it through, yes?","¿Ha pasado, verdad?"
"traveler:HUSBAND_WIFE1","@Where is your entry permit?","@¿Dónde está su permiso de entrada?"
"traveler:HUSBAND_WIFE1","Please, I beg you.","Por favor, tenga piedad."
"traveler:HUSBAND_WIFE1","They would not give me permit. I have no choice.","No han querido concederme el permiso. No tengo elección."
"traveler:HUSBAND_WIFE1","I will be killed if I return to Antegria.","Si vuelvo a Antegria me matarán."
"traveler:HUSBAND_WIFE1","Thank you.","Gracias."
"traveler:HUSBAND_WIFE1","We will not forget.","Jamás le olvidaremos."
"traveler:HUSBAND_WIFE1","Why?","¿Por qué?"
"traveler:HUSBAND_WIFE1","You have doomed me.","Me ha sentenciado a muerte."
"traveler:HUSBAND_WIFE1","Why did you turn my husband away?","¿No ha dejado pasar a mi marido?"
"traveler:HUSBAND_WIFE1","I will not leave him to die.","No dejaré que muera solo."
"traveler:HUSBAND_WIFE1","You have doomed us both.","Nos ha sentenciado a muerte."
"traveler:HIRING_ENGINEERS_START","You see many people, yes?","Usted trata con mucha gente, ¿verdad?"
"traveler:HIRING_ENGINEERS_START","I am looking for engineers.","Estoy buscando ingenieros."
"traveler:HIRING_ENGINEERS_START","Do me a favor.","Hágame un favor."
"traveler:HIRING_ENGINEERS_START","Give my card to any engineers you meet.","Si ve algún ingeniero, dele mi tarjeta."
"traveler:HIRING_ENGINEERS_START","I come back in few days.","Volveré dentro de unos días."
"traveler:HIRING_ENGINEERS_START","Pay you 5 credits for each engineer that calls me.","Le daré 5 créditos por cada ingeniero que me llame."
"traveler:HIRING_ENGINEERS_START","You make a mistake but I let you fix it.","Ha cometido un error, pero voy a dejar que lo arregle."
"traveler:HIRING_ENGINEERS","What is this?","¿Qué es esto?"
"traveler:HIRING_ENGINEERS","Oh. Huh. ; Huh. ; They are hiring?","¡Oh, vaya! ; Hum...; ¿Buscan gente?"
"traveler:HIRING_ENGINEERS","I have already.","Ya tengo una."
"traveler:HIRING_ENGINEERS","Stop giving to me.","No me dé más."
"traveler:HIRING_ENGINEERS","Forget it, take them both. I don't want.","¿Sabe qué? Quédeselas. No me interesa."
"traveler:HIRING_ENGINEERS_END","Is good card, yes? ; Thanks ; These were not cheap you know. ;","Le gusta la tarjeta, ¿eh? ; Gracias. ; Me salieron caras, ¿sabe? ;"
"traveler:HIRING_ENGINEERS_END","I am back.","He vuelto."
"traveler:HIRING_ENGINEERS_END","How many engineers did you meet?","¿A cuántos ingenieros ha conocido?"
"traveler:HIRING_ENGINEERS_END","I got no calls.","No me ha llamado nadie."
"traveler:HIRING_ENGINEERS_END","You gave my cards to no one.","No le ha dado mis tarjetas a nadie."
"traveler:HIRING_ENGINEERS_END","Thank you for nothing.","Gracias por nada."
"traveler:HIRING_ENGINEERS_END","I get only one call.","Solo he recibido una llamada."
"traveler:HIRING_ENGINEERS_END","I'm lucky that he is good lead.","Ha habido suerte, porque es un buen fichaje."
"traveler:HIRING_ENGINEERS_END","Here is what I promised.","Aquí tiene lo que le prometí."
"traveler:HIRING_ENGINEERS_END","I got two calls.","He recibido dos llamadas."
"traveler:HIRING_ENGINEERS_END","One guy, he was good.","Uno de los tipos es bueno."
"traveler:HIRING_ENGINEERS_END","Other one not so much.","El otro no tanto."
